Filename,Total_TXOP,TXOP_retries,Total_MSDU,Total_MPDU,Total_retry,Total_retry_rate,TXOP_retry_rate,Avg_Backoff,Avg_TXOP,MSDU_per_TXOP,AMPDU_per_TXOP,Most_MSDU_per_TXOP,Most_AMPDU_per_TXOP,House_num,House_type,Location,Distance,Protocol,Traffic,Device,Datarate_avg(Mbps),#DR_R0,#DR_R1,DR_std,Total_data(bytes),R0_Max_MCS,R1_Max_MCS,#frames,sgi,lgi,Throughput_sniffer(Mbps),RSSI_avg(dBm),RSSI_min(dBm),RSSI_max(dBm),RSSI_std,#walls,Captured_datagram,Missed_datagram,#retry0,#retry1,#u_retry1,Transfer(Mbytes),Bitrate(Mbits/sec),Jitter,Total_datagrams,Lost_datagrams,Throughput(iperf),Retry_perc(iperf),Missed_perc(iperf),Ref_RSSI_avg(dBm),Ref_RSSI_min(dBm),Ref_RSSI_std,Ref_RSSI_max(dBm),Ref_#RSSI,#beacons_others,#Int_Devices,Mgnt_overheads,Ctrl Overheads,data0,data1,Unrelated,Other_BSS,Idle,Total_time,Missing_MSDU
mac_5ghz_clean_esb301b_l1_udp_dl_redmi_100M,3610,5,115851,29010,12,0.0103581324287231,0.138504155124654,80.6124653739612,5206.07509005265,32.0916897506925,8.03601108033241,48,12,esb301b,Empty,l1,1745.800103,udp,dl,redmi,86.6667,1,1,0,269150592,8,8,176608,176608,0,71.7734912,-47,-47,-47,0,0,176608,91265,176584,24,24,236,66,0.279ms,267845,91154,62.9333333333333,0.0135811900517782,34.0596963680604,-56.0373779347494,-56,0.199965226462399,-57,2,873,3,187212,2032114,17037664,1864,340,3888,737037,20000119,76
mac_5ghz_clean_esb301b_l2_udp_dl_redmi_100M,2936,272,74876,24961,768,1.02569581708425,9.26430517711172,78.9237057220709,5953.10592643052,25.5027247956403,8.5017029972752,3,1,esb301b,Empty,l2,1627.19206,udp,dl,redmi,59.2676887100254,4,4,3.190648800172,187092336,6,6,122764,7167,115597,49.8912896,-59.2,-59,-60,0.406838102172486,0,122764,146265,121580,1184,1066,162,45.4,0.417ms,267848,146190,43.2,0.963839729082887,54.5921776032666,-63,-63,0,-63,1,0,0,180768,1909901,17020405,167633,196,49659,671670,20000232,2786
mac_5ghz_clean_h10b_l1_udp_dl_redmi_100M,3601,1,115294,28828,1,0.0008673478238243,0.0277700638711469,82.6945292974174,5197.96612052208,32.0172174396001,8.00555401277423,48,12,h10b,Empty,l1,497.314789645351,udp,dl,redmi,86.6666507750067,2,1,0.0206547391574097,268341125,8,8,176077,176076,1,71.5576333333333,-51,-51,-51,0,1,176076,91780,176069,7,7,236,66,0.224ms,267818,91001,62.9333333333333,0.0039587386327647,34.1701508207463,-52,-52,0,-52,1,0,0,182544,2019321,16987671,175,88,352,809902,20000053,496
mac_5ghz_clean_h10b_l2_udp_dl_redmi_100M,4078,631,78961,28161,1841,2.33153075568952,15.4732712113781,71.0740559097597,4174.9722903384,19.3626777832271,6.90559097596861,3,1,h10b,Empty,l2,490.805460442322,udp,dl,redmi,62.9861017994912,4,8,20.0313394007873,154348973,7,7,101279,82938,18341,41.1597261333333,-67.2,-67,-68,0.406838102172486,2,101278,168732,99104,2174,2028,133,37.2,0.991ms,267834,168301,35.4666666666667,2.13751265891237,62.897508061059,-69.2573358369795,-68,0.455574693390036,-70,3,0,0,179278,2223042,16412058,387674,364,0,797968,20000384,4492
mac_5ghz_clean_h10b_l3_udp_dl_redmi_100M,4301,922,84760,28216,2341,2.76191599811232,21.436875145315,68.927226226459,4138.45547547082,19.7070448732853,6.5603348058591,3,1,h10b,Empty,l3,407.443247581795,udp,dl,redmi,64.5247188084495,4,4,6.82352089039061,200271888,6,7,131412,58509,72903,53.4058368,-64,-64,-64,0,2,131412,139585,128250,3162,3045,172,48,0.383ms,267851,139386,45.8666666666667,2.40224270096561,52.0742398806193,-64.0061138851006,-64,0.0824770642555624,-65,2,0,0,181164,2070772,16511606,481143,0,0,755438,20000123,4278
mac_5ghz_clean_h10b_l4_udp_dl_redmi_100M,2643,346,35393,23837,646,1.82521967620716,13.0911842603103,75.099886492622,6621.13853141559,13.3912220961029,9.01891789632993,12,12,h10b,Empty,l4,497.824266182355,udp,dl,redmi,42.9053805774278,4,5,7.85748867834976,121459203,4,5,51034,0,51034,32.3891208,-71,-71,-71,0,3,80772,188108,79673,1099,991,107,29.8,0.460ms,267834,188020,28.5333333333333,1.35824898347608,70.2099864886049,-74.0098538274122,-74,0.104464781922459,-75,2,1,1,183552,1710447,15634494,231429,3612,0,2236997,20000531,1810
mac_5ghz_clean_h10b_l5_udp_dl_redmi_100M,9271,7078,9271,9271,7078,76.345593787078,76.345593787078,150.956423255312,1840.93517419912,1,1,1,1,h10b,Empty,l5,295.656895742345,udp,dl,redmi,6.53398692810458,2,2,0.468938854514205,26642568,0,0,17482,0,17482,7.1046848,-81.2,-79,-91,4.47521912389735,3,17482,263183,4510,12972,2987,6.03,1.69,5.440ms,267739,263221,1.608,74.1680960548885,98.3122961811872,-82.6779392594821,-81,0.614869411515775,-84,4,0,0,181908,627381,4045506,13199963,0,0,1945325,20000083,5
mac_5ghz_clean_h11b_l1_udp_dl_redmi_100M,3556,4,104600,26157,13,0.0124282982791587,0.112485939257593,72.4350393700787,4764.89004499438,29.4150731158605,7.35573678290214,48,12,h11b,Empty,l1,155.621335298217,udp,dl,redmi,86.6667,1,1,0,271095216,8,8,177884,177884,0,72.2920576,-53.2,-53,-54,0.406838102172486,1,177884,89997,177845,39,39,238,66.4,0.256ms,267816,89870,63.4666666666667,0.0219119588729387,33.5881138898945,-60.1592912045289,-60,0.380315059198961,-61,2,16,1,181908,2043044,17158717,2715,312,856,612530,20000082,84
mac_5ghz_clean_h11b_l3_udp_dl_redmi_100M,3483,193,105240,26310,551,0.523565184340555,5.54120011484353,73.2377260981912,4895.69623887453,30.2153316106804,7.55383290267011,48,12,h11b,Empty,l3,55.0272659687904,udp,dl,redmi,86.6667,1,2,1.42108951869204E-14,270738563,8,8,177651,177644,7,72.1969501333333,-58.3,-58,-59,0.466091599699399,2,177644,91238,176603,1041,1041,236,66,0.457ms,267812,91111,62.9333333333333,0.585680368174095,34.0517804425634,-63,-63,0,-63,1,0,0,181536,2045526,17032252,98976,681,15719,625350,20000040,80
mac_5ghz_clean_h8b_l3_udp_dl_redmi_100M,3598,2,115264,28820,5,0.0043378678511937,0.0555864369093941,82.807948860478,5204.3093385214,32.035575319622,8.01000555864369,48,12,h8b,Empty,l3,345.175317773447,udp,dl,redmi,86.6667,1,1,0,268394688,8,8,176112,176112,0,71.5719168,-49.6666666666667,-49,-50,0.479463301485384,1,176112,91732,176108,4,4,236,66,0.323ms,267849,91017,62.9333333333333,0.0022619828541699,34.1564766685036,-44,-44,0,-44,1,0,0,181536,2019733,16977236,633,488,0,820396,20000022,572
mac_5ghz_clean_h8b_l4_udp_dl_redmi_100M,3748,654,89232,28183,2920,3.27236865698404,17.4493062966916,71.8100320170758,4545.03041622199,23.8078975453575,7.51947705442903,36,12,h8b,Empty,l4,205.854317418897,udp,dl,redmi,73.8715883981213,3,3,4.35332909335003,228461316,7,8,149909,140957,8952,60.9230176,-60,-60,-60,0,1,149909,122277,145564,4345,3772,194,54.4,0.249ms,267828,122166,51.7333333333333,2.89653149519689,45.6361335975726,-60.035580941882,-60,0.19532032420192,-61,2,0,0,181908,2171945,16400561,566005,0,0,679710,20000129,74
mac_5ghz_clean_h8b_l5_udp_dl_redmi_100M,3655,822,80953,26995,2253,2.78309636455721,22.4897400820793,70.6790697674419,4800.16990424077,22.1485636114911,7.38577291381669,3,1,h8b,Empty,l5,143.66976021418,udp,dl,redmi,62.8104830802462,4,4,6.38791223203938,196294248,6,7,128802,41832,86970,52.3451328,-67,-67,-67,0,3,128802,141916,125915,2887,2774,168,47,0.402ms,267847,141844,44.8,2.23989448366824,52.969740854512,-68.0096856422901,-67,0.188097931162054,-69,3,0,0,180420,2065262,16622835,456105,0,0,675453,20000075,59
mac_5ghz_clean_h8b_l6_udp_dl_redmi_100M,3841,529,82399,27426,1588,1.92720785446425,13.7724550898204,70.1934392085394,4439.8518614944,21.4524863316845,7.14032803957303,36,12,h8b,Empty,l6,404.783892960182,udp,dl,redmi,65.3319773991422,4,4,6.8749352011348,202536552,6,7,132898,66281,66617,54.0097472,-66,-66,-66,0,3,132898,137209,130653,2245,2178,175,48.8,0.487ms,267847,137128,46.6666666666667,1.68842694263109,51.2111462781046,-60,-60,0,-60,1,0,0,178908,2129027,16677764,324549,0,0,689771,20000019,8261
mac_5ghz_clean_h9a_l1_udp_dl_redmi_100M,3608,3,115860,28973,9,0.0077679958570688,0.0831485587583149,82.5496119733925,5209.97504851677,32.1119733924612,8.03021064301552,48,12,h9a,Empty,l1,220.410979762806,udp,dl,redmi,86.6667,1,1,0,269289276,8,8,176699,176699,0,71.8104736,-45,-45,-45,0,2,176699,91164,176687,12,12,236,66,0.262ms,267836,91018,62.9333333333333,0.0067861788158117,34.0187027486921,-47.0688771612386,-47,0.265982542124146,-48,2,0,0,181164,2028094,17044866,1212,340,0,744459,20000135,137
mac_5ghz_clean_h9a_l2_udp_dl_redmi_100M,4037,325,86647,28851,1046,1.20719701778481,8.05053257369334,69.4461233589299,4235.1432111001,21.4632152588556,7.14664354718851,3,1,h9a,Empty,l2,204.120062708201,udp,dl,redmi,68.0714316274536,5,5,6.32848281745796,210299808,7,7,137992,96048,41944,56.0799488,-63,-63,-63,0,3,137992,131201,136647,1345,1233,183,51,0.429ms,267847,131118,48.8,0.974115329461014,48.9683872653305,-54.9785462698604,-54,0.137060405054106,-55,2,0,0,181164,2180778,16709137,225754,0,0,703380,20000213,6880
mac_5ghz_clean_h9a_l3_udp_dl_redmi_100M,3659,199,95461,31703,542,0.567771131666335,5.43864443837114,72.4219732167259,5151.86635692812,26.0893686799672,8.66438917737087,36,12,h9a,Empty,l3,61.6198020120156,udp,dl,redmi,72.3247999715434,3,3,1.07383983532358,222033084,7,7,145691,144099,1592,59.2088224,-61.2,-61,-62,0.406838102172486,3,145691,122988,144863,828,784,194,54.1,0.379ms,267843,122889,51.7333333333333,0.567971354488208,45.900978569989,-57,-57,0,-57,1,0,0,181164,2186714,16784591,97237,0,0,750308,20000014,69
mac_5ghz_clean_h9a_l4_udp_dl_redmi_100M,4284,316,30632,30472,326,1.06424653956647,7.37628384687208,69.9936974789916,4111.7906162465,7.15032679738562,7.11297852474323,1,1,h9a,Empty,l4,187.387299462904,udp,dl,redmi,25.4968360452945,4,5,6.92561813068456,73737410,3,3,42968,0,42968,19.6633093333333,-73,-73,-73,0,3,48587,219832,47983,604,540,64.2,17.9,0.515ms,267835,219772,17.12,1.2410873898124,82.0590156591202,x,x,x,x,x,x,x,176271,2257414,16671941,209202,0,0,685167,19999995,2681
mac_5ghz_clean_h9a_l5_udp_dl_redmi_100M,3546,2,103416,25868,2,0.0019339367215904,0.0564015792442188,70.7583192329385,4723.26931754089,29.1641285956007,7.29498025944726,48,12,h9a,Empty,l5,190.685605120051,udp,dl,redmi,86.6667,1,0,0,271217136,8,,177964,177964,0,72.3245696,-52.6,-52,-53,0.49827287912244,1,177964,89886,177964,0,0,238,66.5,0.199ms,267837,89764,63.4666666666667,0,33.5446840748025,-53,-53,0,-53,1,0,0,181908,2041906,17169194,160,0,0,606904,20000072,80
mac_5ghz_clean_h11c_l10_udp_dl_redmi_100M,9520,5752,9540,9540,5758,60.356394129979,60.4201680672269,127.764915966387,1837.92857142857,1.00210084033613,1.00210084033613,1,1,h11c,Empty,l10,303.453456068637,udp,dl,redmi,6.61060209424084,2,2,0.840780654345883,25679400,0,0,16850,0,16850,6.84784,-73.4,-73,-74,0.49827287912244,3,16850,261028,6788,10062,3742,9.08,2.54,3.110ms,267843,261040,2.42133333333333,59.6620219389268,97.4599654259589,-85.7755037961566,-83,0.762932648181984,-88,6,13,2,181536,430452,6936832,10741524,958,660,1709200,20001162,12293
mac_5ghz_clean_h11c_l1_udp_dl_redmi_100M,3783,2105,114792,28702,6262,5.45508397797756,55.6436690457309,77.5826063970394,4922.27015596088,30.3441712926249,7.58710018503833,4,1,h11c,Empty,l1,194.65096968677,udp,dl,redmi,86.6284639316272,3,3,0.585014276742924,267649452,8,8,175623,174607,1016,71.3731872,-58,-58,-58,0,1,175623,102540,165269,10354,9507,222,62,0.196ms,267822,101837,59.2,5.8716449565893,38.186388604413,-55.0270027655903,-55,0.171081391925185,-56,2,0,0,180792,2067815,15940287,999971,104,44,811086,20000099,8736
mac_5ghz_clean_h11c_l2_udp_dl_redmi_100M,3598,57,115853,28966,109,0.0940847453238155,1.58421345191773,82.4677598665926,5223.24958310172,32.1992773763202,8.05058365758755,48,12,h11c,Empty,l2,199.809909664161,udp,dl,redmi,86.6667,1,1,0,269254224,8,8,176676,176676,0,71.8011264,-52.4333333333333,-52,-53,0.504006932993731,1,176676,91327,176519,157,157,236,66,0.241ms,267845,91183,62.9333333333333,0.0887913629191433,34.0786375560191,-53.1755558238498,-53,0.394629064319277,-54,2,0,0,181536,2025785,17025439,17201,446,44,749604,20000055,108
mac_5ghz_clean_h11c_l3_udp_dl_redmi_100M,4069,429,87161,28995,1411,1.61884329000356,10.5431309904153,70.3745391988204,4232.18309166872,21.4207421971,7.12582944212337,3,1,h11c,Empty,l3,371.952954014348,udp,dl,redmi,66.5930937636736,5,6,9.13163866600269,204005224,7,7,133644,96123,37521,54.4013930666667,-61.1666666666667,-61,-62,0.379049021789452,1,133870,136178,131664,2206,2093,176,49.4,0.407ms,267847,135653,46.9333333333333,1.64136904761905,50.7422532902091,-63.0036622860442,-63,0.0639308034572365,-64,2,0,0,178932,2199884,16537458,305030,0,0,778723,20000027,365
mac_5ghz_clean_h11c_l4_udp_dl_redmi_100M,3531,10,103666,25918,27,0.0260451835703123,0.283205890682526,71.7221750212404,4765.92407932011,29.3588218634948,7.34013027470971,48,12,h11c,Empty,l4,343.313268022079,udp,dl,redmi,86.6665532245317,2,1,0.0356657340978036,270061293,8,8,177206,177203,3,72.0163448,-36,-36,-36,0,1,177203,90679,177171,32,32,238,66.4,0.208ms,267823,89852,63.4666666666667,0.0179772251029477,33.7535827284571,-48,-48,0,-48,1,0,0,180420,2033815,17091499,4875,2622,1776,685080,20000087,500
mac_5ghz_clean_h11c_l5_udp_dl_redmi_100M,3507,113,104695,26181,275,0.262667749176178,3.22212717422298,71.1639577986883,4846.66581123467,29.8531508411748,7.46535500427716,48,12,h11c,Empty,l5,117.660528640662,udp,dl,redmi,86.6666016962994,2,1,0.0291884197884389,270150036,8,8,177264,177262,2,72.0400096,-55,-55,-55,0,2,177262,91057,176792,470,469,237,66.3,0.249ms,267821,90267,63.2,0.26400934705433,33.8992074040155,-62,-62,0,-62,1,0,0,180792,2037546,17062079,50265,1304,676,667509,20000171,432
mac_5ghz_clean_h11c_l6_udp_dl_redmi_100M,3277,349,114879,28739,610,0.530993480096449,10.6499847421422,72.2969179127251,5706.9184981685,35.0561489166921,8.76991150442478,48,12,h11c,Empty,l6,180.277563773199,udp,dl,redmi,86.6664525341359,2,2,0.0463105108241805,270083280,8,8,177220,177212,8,72.022208,-55,-55,-55,0,2,177220,91691,176159,1061,1050,236,66.1,0.200ms,267841,90752,62.9333333333333,0.595565534661802,34.1137733462311,-56,-56,0,-56,1,0,0,179676,2038117,16986318,103349,0,0,692570,20000030,685
mac_5ghz_clean_h11c_l8_udp_dl_redmi_100M,4031,337,36967,30973,518,1.4012497633024,8.36020838501613,70.8901017117341,4448.80669975186,9.17067725130241,7.68370131481022,1,1,h11c,Empty,l8,497.169991049339,udp,dl,redmi,30.8647503435639,4,5,10.0448849130633,88823297,3,3,58229,0,58229,23.6862125333333,-71,-71,-71,0,3,58285,210317,57518,767,708,76.9,21.5,0.691ms,267836,210265,20.5066666666667,1.31475196270013,78.5093023950308,-69.8907785631881,-69,0.298005299273674,-70,2,0,0,178187,2290730,16657330,222000,864,0,650911,20000022,36
mac_5ghz_clean_h13b_l1_udp_dl_redmi_100M,3628,7,115891,29037,17,0.0146689561743362,0.192943770672547,79.5264608599779,5181.46760408051,31.9434950385888,8.00358324145535,48,12,h13b,Empty,l1,246.416314394969,udp,dl,redmi,86.6667,1,3,0,269331246,8,8,176729,176704,25,71.8216656,-53,-53,-53,0,2,176704,91181,176669,35,35,236,66,0.238ms,267846,91063,62.9333333333333,0.0197943648271103,34.0273320296756,-52.9953938419861,-52,0.0639308034572365,-53,2,0,0,181536,2033019,17050378,2479,0,0,732692,20000104,1712
mac_5ghz_clean_h13b_l2_udp_dl_redmi_100M,3568,2,104698,26218,5,0.0047756404133794,0.0560538116591928,70.9195627802691,4754.94114349776,29.3436098654709,7.34809417040359,48,12,h13b,Empty,l2,422.461832595561,udp,dl,redmi,86.6667,1,1,0,271044924,8,8,177851,177851,0,72.2786464,-46.3,-46,-47,0.466091599699399,1,177851,90010,177839,12,12,238,66.4,0.188ms,267822,89860,63.4666666666667,0.0067425579017159,33.5893302285313,-47.9434525670161,-47,0.219361536139047,-48,2,0,0,181908,2044804,17161355,694,0,0,611294,20000055,96
mac_5ghz_clean_h14b_l2_udp_dl_redmi_100M,3938,2528,9472,9472,3243,34.2377533783784,64.1950228542407,114.952260030472,4574.55626111252,2.40528186896902,2.40528186896902,1,1,h14b,Empty,l2,448.829589042434,udp,dl,redmi,6.60058236272879,3,3,0.828228460860894,25205213,0,0,16539,0,16539,6.72139013333333,-80.6666666666667,-78,-83,2.53708131702462,3,16538,257932,9695,6843,3877,13.2,3.69,2.834ms,267834,257937,3.52,40.8781362007168,96.3047317504826,-75.8537947960526,-75,0.33897570887229,-76,2,26,1,180360,1206973,11505151,6220451,0,0,887086,20000021,113
mac_5ghz_clean_h14b_l3_udp_dl_redmi_100M,3873,800,89467,28360,3186,3.56108956374976,20.6558223599277,73.3800671314227,4414.95223341079,23.1001807384456,7.32248902659437,36,12,h14b,Empty,l3,283.351371974797,udp,dl,redmi,73.5922480542124,3,3,3.95576157769518,227394516,7,8,149209,140373,8836,60.6385376,-59,-59,-59,0,1,149209,122812,145031,4178,3368,194,54.2,0.252ms,267842,122725,51.7333333333333,2.79848621856057,45.8375166555319,-63.0949903508352,-63,0.307009478244457,-64,2,0,0,180792,2171436,16329955,614955,0,0,702868,20000006,56
mac_5ghz_clean_h14b_l4_udp_dl_redmi_100M,21353,1276,21685,21355,1320,6.08715702098225,5.97574111366084,258.358731794127,507.544794642439,1.01554816653398,1.00009366365382,1,1,h14b,Empty,l4,473.688716352839,udp,dl,redmi,26.2756256974334,3,2,1.88710354674187,55079024,3,3,34880,0,34880,14.6877397333333,-76.2,-76,-77,0.406838102172486,2,36189,233491,33691,2498,2228,63.6,17.8,0.857ms,267844,220243,16.96,4.98612746761412,83.0656866790944,-81.9038558364418,-81,0.451721995280875,-83,3,0,0,146352,120128,10267067,693686,2516,0,8770663,20000412,6007
mac_5ghz_clean_h14b_l5_udp_dl_redmi_100M,3358,516,81262,27111,1622,1.99601289655682,15.3662894580107,72.9636688505063,5241.29928528886,24.1995235259083,8.07355568790947,36,12,h14b,Empty,l5,692.665142763803,udp,dl,redmi,64.2227362221126,4,6,6.78786744062713,188336140,6,7,123583,51951,71632,50.2229706666667,-66,-66,-66,0,2,123553,146309,121476,2077,1996,162,45.4,0.412ms,267848,146241,43.2,1.67927945409269,54.6100270233954,-59,-59,0,-59,1,0,0,183924,1925058,15256787,317858,4224,0,2312308,20000159,6455
mac_5ghz_clean_h8b_l1_udp_dl_redmi_100M,3957,391,95149,31687,1322,1.38939978349746,9.88122314885014,70.9239322719232,4751.08746208291,24.0457417235279,8.0078342178418,36,12,h8b,Empty,l1,396.561470644842,udp,dl,redmi,72.2128095259725,4,6,0.340846789460612,221065344,7,7,145056,143582,1474,58.9507584,-62,-62,-62,0,1,145056,124914,142929,2127,2030,191,53.4,0.423ms,267825,124802,50.9333333333333,1.4653806407165,46.6206608269855,-62,-62,0,-62,1,0,0,181536,2191825,16598975,244171,0,0,783692,20000199,4173
mac_5ghz_clean_h11b_l4_udp_dl_redmi_100M,4089,835,70972,25042,2419,3.40838640590655,20.4206407434581,69.2543409146491,4382.46110567515,17.356810956224,6.12423575446319,3,1,h11b,Empty,l4,155.621335298217,udp,dl,redmi,54.3705172885469,4,4,7.61909280141697,159240901,6,6,89356,0,89356,42.4642402666667,-66,-66,-66,0,3,105066,165740,102045,3021,2867,137,38.4,0.310ms,267826,165082,36.5333333333333,2.85633243511559,61.7317977980066,-79.6875657135984,-78,0.63496067962648,-81,4,559,2,181451,1846403,16592039,560047,0,21640,798399,19999979,524
mac_5ghz_clean_h8b_l2_udp_dl_redmi_100M,3553,14,104055,26058,23,0.0221036951612128,0.394033211370673,72.3613847452857,4743.39684773431,29.2865184351252,7.33408387278356,48,12,h8b,Empty,l2,139.713993572584,udp,dl,redmi,86.6667,1,1,0,271028160,8,8,177840,177840,0,72.274176,-56,-56,-56,0,0,177840,90024,177813,27,27,238,66.4,0.249ms,267816,89901,63.4666666666667,0.0151734834946218,33.5986922396516,-71.0355321346497,-71,0.195192188066134,-72,2,0,0,181536,2044219,17158293,3152,0,0,612902,20000102,2787
mac_5ghz_clean_esb301b_l1_udp_dl_samsung_100M,3541,64,105052,26316,141,0.134219243803069,1.80739903981926,72.3654334933635,4797.16351313188,29.6673256142333,7.43179892685682,48,12,esb301b,Empty,l1,1745.800103,udp,dl,samsung,86.6665535725348,2,2,0.0356234279429309,271435266,8,8,178109,178105,4,72.3827376,-52.6,-52,-53,0.49827287912244,0,178090,90032,177817,273,273,238,66.4,0.249ms,267849,89906,63.4666666666667,0.153184899223414,33.5971639145443,-56.0373779347494,-56,0.199965226462399,-57,2,873,3,182172,2005090,17159449,26359,88,5160,621712,20000030,94
mac_5ghz_clean_esb301b_l2_udp_dl_samsung_100M,3009,62,104808,26215,168,0.160293107396382,2.06048521103357,71.1708208707212,5646.50913924892,34.8315054835493,8.71219674310402,48,12,esb301b,Empty,l2,1627.19206,udp,dl,samsung,86.6660790433713,3,2,0.0935137529132945,256683936,8,8,168428,168414,14,68.4490496,-58.7333333333333,-58,-59,0.449776445108804,0,168426,99686,167740,686,682,,,,,,,,,-63,-63,0,-63,1,0,0,193632,1836819,15676243,83533,2472,5684,2201644,20000027,504
mac_5ghz_clean_h10a_l1_udp_dl_samsung_100M,3587,42,116079,29029,92,0.0792563685076543,1.17089489824366,83.2932812935601,5235.89908001115,32.3610259269585,8.09283523836075,48,12,h10a,Empty,l1,,udp,dl,samsung,86.6666019043685,2,2,0.0291575135871923,269693136,8,8,176964,176960,4,71.9181696,-56.2,-56,-57,0.406838102172486,3,176964,91019,176831,133,132,236,66.1,0.226ms,267850,90910,62.9333333333333,0.0751102652578315,33.9675099548812,-68,-68,0,-68,1,0,0,181536,1976125,17054505,14696,0,0,773162,20000024,80
mac_5ghz_clean_h10a_l2_udp_dl_samsung_100M,3757,219,86711,28853,737,0.849949833354476,5.82911897790791,73.6797977109396,4532.81656017039,23.0798509449028,7.67979771093958,36,12,h10a,Empty,l2,,udp,dl,samsung,72.2271479051997,3,3,0.207904683710161,212079840,7,7,139160,137961,1199,56.554624,-65.2,-65,-66,0.406838102172486,2,139160,129866,137789,1371,1361,184,51.5,0.374ms,267837,129795,49.0666666666667,0.983409007768286,48.4741030503009,-68,-68,0,-68,1,0,0,189228,2045310,16510525,147732,11392,0,1095867,20000054,82
mac_5ghz_clean_h10a_l3_udp_dl_samsung_100M,23738,631,23746,23746,631,2.65728964878295,2.65818518830567,59.4686999747241,639.872272306007,1.00033701238521,1.00033701238521,1,1,h10a,Empty,l3,,udp,dl,samsung,39.0003643497758,2,1,0.0688225768567393,112649835,4,4,37651,0,37651,30.039956,-79.5,-79,-80,0.508547627715608,1,75299,194409,73200,2099,2069,98.1,27.4,0.452ms,267836,194368,26.16,2.77766750036392,72.5739798489605,-84.9068138845015,-83,0.5666320591365,-86,4,0,0,187956,46812,14889070,449407,6196,0,4420590,20000031,1842
mac_5ghz_clean_h10b_l1_udp_dl_samsung_100M,3630,24,116194,29117,57,0.0490558892886035,0.661157024793388,80.0479338842975,5178.71928374656,32.0093663911846,8.02121212121212,48,12,h10b,Empty,l1,497.314789645351,udp,dl,samsung,86.6667,1,1,0,269747148,8,8,177002,177002,0,71.9325728,-46.2,-46,-47,0.406838102172486,1,176976,90976,176865,111,111,236,66.1,0.169ms,267841,90869,62.9333333333333,0.0626824709317099,33.9528565244003,-52,-52,0,-52,1,0,0,181536,1987163,17068464,8850,0,0,754006,20000019,88
mac_5ghz_clean_h10b_l2_udp_dl_samsung_100M,3911,348,86867,28913,970,1.11664959075368,8.8979800562516,69.5405267195091,4356.48632063411,22.2109434927129,7.39273843006904,3,1,h10b,Empty,l2,490.805460442322,udp,dl,samsung,72.2202170245089,3,2,0.17193744872609,223776540,7,7,146835,145580,1255,59.673744,-70.8,-70,-71,0.406838102172486,2,146835,122687,145164,1671,1665,106,29.7,0.447ms,267791,188238,28.2666666666667,2.05727371220329,60.6640625,-69.2573358369795,-68,0.455574693390036,-70,3,0,0,181160,2087272,16834194,202425,0,0,694864,19999915,91
mac_5ghz_clean_h10b_l3_udp_dl_samsung_100M,3840,272,93274,31030,860,0.922014709350944,7.08333333333333,71.05234375,4791.22557957802,24.2901041666667,8.08072916666667,36,12,h10b,Empty,l3,407.443247581795,udp,dl,samsung,72.1624983446253,3,3,0.90042270651451,222685356,7,7,146119,144250,1869,59.3827616,-69,-69,-69,0,2,146119,123194,144640,1479,1475,170,47.4,0.457ms,267839,140837,45.3333333333333,1.15114297055596,49.2389966266447,-64.0061138851006,-64,0.0824770642555624,-65,2,0,0,180048,2071172,16773538,179620,340,0,795327,20000045,575
mac_5ghz_clean_h10b_l4_udp_dl_samsung_100M,2745,1401,64099,21376,3395,5.29649448509337,51.0382513661202,73.7941712204007,6102.36552478134,23.3511839708561,7.78724954462659,36,12,h10b,Empty,l4,497.824266182355,udp,dl,samsung,52.0172164023395,2,2,0.334082949759633,157828488,5,5,103562,0,103562,42.0875968,-76.2,-76,-77,0.406838102172486,3,103562,169820,97700,5862,5528,131,36.6,0.483ms,267846,169755,34.9333333333333,5.6390868950391,63.3867217098215,-74.0098538274122,-74,0.104464781922459,-75,2,1,1,189465,1492133,14854944,936383,11376,0,2515831,20000132,4453
mac_5ghz_clean_h8b_l3_udp_dl_samsung_100M,3644,86,116065,29089,204,0.175763580752165,2.36004390779363,82.0337541163557,5155.30222344222,31.8509879253568,7.98271130625686,48,12,h8b,Empty,l3,345.175317773447,udp,dl,samsung,86.6662574777463,2,2,0.0619276476822322,269589378,8,8,176897,176873,24,71.8905008,-53.3,-53,-54,0.466091599699399,1,176886,91281,176569,317,317,236,66,0.277ms,267848,91173,62.9333333333333,0.179104140300127,34.0656674976489,-44,-44,0,-44,1,0,0,181536,1990911,17032605,32114,0,0,762968,20000134,2629
mac_5ghz_clean_h8b_l4_udp_dl_samsung_100M,3950,322,87066,29007,974,1.11869156731675,8.15189873417722,69.7625316455696,4328.43215189874,22.0420253164557,7.34354430379747,3,1,h8b,Empty,l4,205.854317418897,udp,dl,samsung,72.1829506119883,3,5,0.729248778663196,223369320,7,7,146570,144904,1666,59.565152,-65,-65,-65,0,1,146550,122994,144841,1709,1705,194,54.1,0.337ms,267839,122893,51.7333333333333,1.16531996863387,45.9035604986191,-60.035580941882,-60,0.19532032420192,-61,2,0,0,181906,2099046,16822961,203212,0,0,692891,20000016,73
